26,14,16,1,1
26,1,17,1,1
28,24,26,1,0
26,29,27,0,1
25,32,34,1,0
24,4,35,1,1
28,7,1,1,0
26,5,20,0,1
29,8,2,0,0
30,33,15,1,1
28,12,18,1,1
28,28,31,1,1
27,27,32,1,0
27,13,4,1,0
29,7,12,0,1
29,11,33,0,0
29,34,14,1,1
28,2,16,1,1
28,21,28,0,1
29,24,19,0,0
27,26,18,0,1
27,10,35,1,0
28,1,32,0,1
28,10,17,0,1
28,20,13,0,1
27,29,31,0,1
28,35,2,1,1
28,32,4,1,0
29,9,27,0,0
30,12,18,0,0
28,14,31,0,1
30,34,30,0,1
28,26,5,1,1
32,17,4,0,0
28,19,16,0,1
29,20,24,1,0
28,29,11,0,0
30,8,18,0,0
30,2,10,1,1
31,12,34,0,0
29,27,14,1,1
30,9,15,1,1
30,28,29,0,0
28,30,31,0,0
29,35,1,0,0
29,21,2,1,1
30,7,4,1,0
30,10,5,1,0
31,9,14,0,1
30,27,11,1,0
32,34,16,1,1
33,17,32,0,1
29,26,33,1,1
29,13,18,0,0
29,19,28,0,1
31,24,30,0,1
29,15,31,1,1
30,20,35,1,1
32,2,11,0,0
30,19,4,1,1
31,7,1,0,0
31,8,15,0,0
32,28,12,1,0
31,14,29,0,0
32,24,17,1,1
31,20,18,1,1
29,5,21,1,0
30,32,26,1,1
30,30,33,1,1
33,34,27,0,1
31,10,16,0,1
34,31,13,0,0
31,32,35,1,1
31,30,1,1,0
33,2,10,0,1
30,5,34,0,0
31,15,12,0,0
35,16,21,0,0
31,19,27,0,0
32,20,11,0,0
31,26,4,0,0
35,17,29,1,0
34,33,18,0,1
31,5,2,0,0
33,24,7,1,1
31,13,8,1,1
32,14,28,0,1
31,18,34,0,0
32,21,30,0,0
33,20,26,1,1
35,31,9,0,0
32,35,19,0,0
33,9,12,0,1
34,24,29,0,0
34,28,13,0,0
32,32,17,0,0
35,33,11,0,0
35,2,26,0,0
35,11,5,1,1
32,15,19,1,0
33,29,27,1,0
36,31,34,1,1
32,18,1,1,1
33,7,4,0,0
36,16,13,0,1
33,10,20,1,0
33,21,24,1,0
37,17,28,1,1
34,9,30,1,1
33,14,32,1,1
34,27,5,1,1
33,8,12,0,1
33,15,9,1,1
34,10,21,0,0
38,17,11,1,0
34,14,32,0,0
34,26,19,1,0
33,18,31,1,1
36,2,33,1,1
36,28,34,1,1
33,35,29,0,0
35,20,12,1,1
34,7,15,1,1
34,30,34,0,0
33,1,2,1,1
32,4,16,0,1
35,19,9,1,0
35,26,10,1,1
37,28,13,1,1
35,14,17,0,0
34,35,18,1,0
35,21,29,0,0
35,27,33,0,0
34,8,31,1,1
35,32,11,0,0
33,4,1,1,1
36,24,5,1,1
36,20,8,1,1
36,27,10,1,1
38,11,15,0,1
37,12,31,0,0
35,13,26,0,1
35,18,16,1,1
36,29,19,1,1
35,30,14,0,0
35,7,34,1,0
35,35,28,0,0
36,32,7,0,0
38,33,21,0,0
35,1,20,0,1
34,4,18,0,1
39,28,10,1,1
37,9,11,1,1
37,14,30,0,1
40,34,15,1,0
38,12,16,1,1
37,19,33,0,1
37,24,5,0,1
37,21,27,1,1
40,31,35,0,0
37,35,8,1,1
36,13,12,1,0
37,26,10,0,0
37,30,29,0,0
38,9,32,1,0
38,2,5,0,0
38,27,4,1,0
37,15,19,0,0
36,1,17,1,1
37,18,20,1,1
38,21,13,0,0
40,16,28,1,0
37,7,29,1,0
38,14,31,1,1
38,24,33,1,1
39,14,8,1,1
40,12,26,1,0
38,30,7,0,0
38,8,4,1,0
37,5,1,0,0
41,16,9,1,1
38,15,11,0,0
41,17,13,0,1
39,10,18,1,1
39,2,20,1,1
41,12,24,1,0
41,28,31,0,1
38,32,19,0,1
38,35,33,0,0
40,2,1,1,1
38,5,10,1,0
39,7,11,1,0
39,13,35,0,1
40,14,21,1,1
39,27,26,1,1
39,29,19,0,1
41,34,16,0,1
40,9,8,1,1
40,21,17,1,1
40,24,18,0,1
40,20,28,1,1
39,30,31,0,1
42,34,32,1,1
42,33,4,0,0
39,5,1,1,0
40,7,35,0,1
42,12,26,0,0
41,14,8,0,0
41,10,19,1,1
43,17,27,1,1
40,29,31,0,0
38,4,2,0,1
40,5,9,0,0
39,15,32,0,1
43,16,26,0,0
41,24,28,0,1
40,30,20,0,0
42,2,13,0,0
44,16,7,1,1
42,9,10,1,1
42,20,11,1,0
40,15,14,1,1
44,28,18,1,0
40,1,19,1,1
43,12,21,1,0
41,8,29,1,0
43,33,17,0,1
41,32,34,1,1
41,27,35,1,1
39,4,5,1,1
43,10,13,1,0
45,31,30,0,0
41,1,17,0,1
43,2,28,0,1
44,33,4,1,1
42,32,11,1,0
42,30,12,1,0
43,20,15,1,0
43,9,18,1,0
43,19,34,0,0
42,21,27,0,0
42,24,7,0,0
42,26,35,0,0
43,14,29,1,1
42,5,2,0,1
43,27,8,1,0
43,24,10,1,1
42,13,9,0,1
44,14,11,0,0
45,16,1,0,0
46,31,21,0,0
45,34,20,0,1
43,35,26,0,1
42,18,7,1,1
41,4,15,1,1
46,17,12,0,0
43,30,19,1,0
46,28,33,1,0
44,26,1,1,1
45,2,12,0,1
45,14,24,0,0
44,21,16,0,1
44,27,13,0,0
47,31,32,1,0
43,8,17,0,0
45,24,9,1,1
43,15,29,0,0
47,16,28,0,0
43,18,19,0,0
45,20,5,0,0
45,26,7,0,0
44,30,32,0,1
46,34,4,0,1
45,10,35,1,0
46,20,2,1,1
44,1,10,1,1
45,30,11,1,0
46,33,13,1,0
46,19,28,0,1
45,21,8,0,1
45,27,12,0,1
46,9,29,1,1
44,15,31,0,1
46,14,16,1,0
48,17,7,0,0
46,26,2,1,1
46,21,11,1,1
45,13,8,0,0
44,18,14,0,0
47,19,12,0,1
45,1,27,1,1
43,4,29,1,1
46,24,30,1,1
45,35,33,1,1
46,13,1,1,0
47,26,7,1,1
47,11,9,1,1
49,17,5,0,0
47,10,20,1,1
47,24,28,1,1
46,29,30,0,0
45,32,4,0,0
47,21,34,1,1
46,35,18,0,0
45,15,12,1,1
48,2,19,1,0
48,14,27,1,1
46,8,33,1,0
47,1,15,0,0
48,11,17,1,1
48,20,27,0,0
48,34,24,0,1
47,35,13,0,0
45,4,31,0,1
47,7,33,0,0
45,5,8,1,0
48,9,34,0,0
49,16,19,0,0
46,18,2,0,0
48,26,11,0,1
50,28,30,1,0
46,32,21,0,0
50,2,14,0,0
50,12,5,0,0
48,13,4,0,0
49,9,19,1,1
49,20,15,0,1
51,17,24,1,0
49,27,16,0,1
47,29,21,0,1
47,18,33,1,0
48,35,31,0,0
48,10,15,0,0
48,1,26,1,1
47,32,30,0,0
50,24,2,1,1
52,17,4,1,0
50,9,7,1,0
51,12,13,1,0
48,29,16,1,1
50,20,31,0,1
50,21,11,0,0
51,28,32,0,1
48,8,30,1,0
51,33,27,0,1
50,34,19,0,0
50,14,35,1,1
50,35,10,1,1
48,18,1,0,0
51,27,26,0,0
52,2,30,0,1
49,7,15,0,0
51,11,28,0,1
49,29,12,1,1
50,13,16,0,0
53,17,31,0,0
47,5,19,1,0
51,9,20,1,1
51,24,4,0,0
51,21,26,1,1
49,8,32,1,0
52,33,14,0,0
50,29,4,1,0
50,10,18,0,0
52,21,35,0,0
52,27,24,0,0
53,28,34,0,0
50,1,9,0,1
52,30,5,1,1
50,8,11,1,0
53,12,35,0,0
52,34,15,1,1
52,20,19,1,1
52,26,14,0,0
53,16,2,1,1
53,9,4,1,1
50,7,1,0,0
51,13,29,0,0
53,14,17,1,1
53,30,20,1,1
53,31,21,1,0
50,18,24,1,1
51,10,27,1,0
53,11,32,1,0
53,33,5,0,1
51,7,19,1,1
54,28,8,0,1
51,18,4,1,0
50,5,17,0,0
52,10,24,0,0
51,32,12,1,0
54,2,15,1,1
54,20,33,0,1
53,26,13,0,1
52,1,30,1,1
52,7,5,0,0
54,9,2,0,0
53,1,11,1,1
53,13,17,0,0
52,18,20,0,0
52,32,21,1,0
54,14,28,1,1
52,29,15,0,1
55,12,31,1,1
52,8,34,1,0
53,35,16,0,0
53,8,30,0,0
55,14,19,0,0
55,24,27,0,0
54,35,5,1,1
54,13,7,0,0
53,10,15,1,0
55,9,16,1,0
55,33,18,1,0
52,4,20,1,1
54,1,29,1,1
56,19,32,1,1
54,34,2,0,1
53,4,5,0,1
56,28,8,1,0
57,17,26,0,0
56,24,13,0,0
56,30,27,1,0
56,16,31,1,0
55,11,10,0,1
56,12,34,0,1
56,14,1,0,0
54,18,32,0,0
54,7,20,1,1
56,9,21,1,0
55,26,17,0,1
57,2,28,1,0
57,19,29,1,0
56,33,15,0,0
57,30,35,1,0
56,31,7,1,0
55,8,21,0,0
57,24,15,0,0
57,14,34,1,1
54,4,30,0,0
57,12,5,1,0
56,1,9,1,1
55,32,13,1,0
56,11,16,1,1
56,27,18,1,0
55,29,10,0,1
56,15,2,1,1
56,7,32,0,1
56,8,14,1,1
57,11,19,1,0
57,21,4,0,0
59,30,26,1,1
58,20,27,1,0
57,31,33,0,0
57,34,1,0,0
56,35,12,0,0
57,13,9,1,1
59,17,20,1,0
56,10,28,1,1
59,2,4,0,0
57,8,15,1,1
58,33,16,1,1
60,17,30,0,0
59,19,18,0,0
58,21,34,0,0
58,24,26,1,1
58,27,7,0,0
58,13,29,1,0
58,31,5,0,0
57,32,10,0,0
58,11,35,1,0
59,27,1,1,0
57,4,35,0,1
59,14,9,0,1
57,18,5,0,0
60,20,26,0,1
57,29,28,1,1
60,2,19,0,1
58,7,17,0,1
58,8,12,1,1
59,13,15,1,1
59,21,33,0,1
59,24,11,0,0
61,30,10,0,0
59,34,31,1,1
58,32,28,0,1
58,18,5,1,1
60,33,8,1,1
58,29,9,1,1
59,16,14,1,0
60,27,17,1,1
59,26,7,1,1
59,15,14,0,1
59,1,18,1,1
61,19,4,0,0
60,24,35,0,0
60,11,27,1,0
62,30,16,0,0
61,20,31,1,1
59,32,12,0,1
60,13,34,1,0
61,2,1,0,0
61,11,10,1,1
62,20,21,1,0
61,28,31,0,0
59,29,5,0,1
61,33,26,0,0
60,8,15,0,1
62,19,17,1,1
62,2,10,0,0
62,11,13,1,1
61,8,18,1,0
63,19,26,1,0
59,4,27,1,1
62,28,12,0,1
63,30,14,0,0
59,5,32,1,0
62,33,1,0,1
61,16,34,1,0
63,11,1,1,0
61,15,4,1,0
64,17,20,0,0
61,18,21,1,1
60,29,16,0,0
62,31,9,0,1
60,35,2,1,1
60,7,13,0,0
62,9,28,0,1
61,10,34,0,0
63,14,5,0,0
62,8,19,1,0
61,24,32,0,1
62,26,20,0,1
62,12,30,1,0
63,27,33,1,1
63,1,10,0,1
61,4,2,0,1
63,12,11,1,0
63,16,29,0,0
65,17,18,0,0
62,21,31,1,1
62,15,35,1,1
61,5,32,0,1
61,7,34,0,0
63,8,19,0,1
66,17,24,1,0
63,15,27,1,1
63,26,30,1,1
62,35,1,1,0
65,2,33,0,0
63,9,4,0,0
63,32,10,1,1
62,29,12,1,1
63,13,34,0,0
64,26,14,1,1
62,7,18,1,1
65,20,5,0,0
63,21,16,0,1
64,31,19,0,0
64,8,29,0,0
66,30,11,1,1
64,15,17,1,1
65,1,24,0,1
64,21,5,1,0
65,27,7,1,0
64,9,14,0,0
65,33,10,1,1
65,12,2,0,1
64,13,15,0,0
65,16,19,0,0
63,35,18,1,1
66,20,34,0,0
64,28,11,0,1
63,4,31,1,1
64,32,26,0,0
64,4,8,1,1
66,14,30,0,1
68,17,24,0,0
65,21,2,0,1
66,27,5,0,1
64,29,26,0,1
64,35,34,0,0
65,18,9,1,1
66,31,10,1,1
65,13,20,0,1
65,32,15,1,0
65,28,16,1,0
68,19,12,0,0
68,30,11,0,1
66,33,7,0,0
65,4,26,0,0
66,1,5,1,1
66,8,21,0,0
67,14,29,0,0
65,24,31,0,0
66,28,1,1,0
65,7,10,0,0
66,9,35,0,0
67,12,17,0,0
68,20,13,0,0
69,30,29,0,0
66,32,18,0,0
67,34,15,0,0
66,4,28,0,1
67,8,11,1,0
68,31,13,1,1
68,14,18,0,0
67,21,19,1,1
68,2,24,1,1
67,27,10,0,0
66,5,33,1,0
67,9,15,0,0
68,12,7,0,0
69,20,16,0,1
67,4,26,1,0
67,32,29,1,0
68,8,30,1,1
68,34,35,0,1
67,5,2,1,0
68,13,10,1,0
69,11,18,0,0
67,35,14,1,1
70,17,28,0,0
69,12,21,1,0
68,27,33,0,0
68,1,31,1,1
68,32,24,0,0
69,1,33,0,1
68,4,17,0,0
69,13,5,1,1
69,8,7,0,0
71,30,9,1,1
69,10,2,0,0
68,16,21,0,1
70,20,19,0,1
69,26,28,0,1
68,24,29,1,1
69,34,18,0,0
69,27,15,1,0
70,14,19,1,1
70,12,31,1,1
69,32,35,0,1
71,20,4,1,0
69,5,16,0,0
70,8,10,1,0
70,11,24,0,0
70,13,18,1,0
70,21,7,0,1
70,26,1,0,0
69,9,28,1,1
69,29,35,0,1
70,27,30,1,1
70,34,12,0,1
71,14,7,1,1
70,15,24,0,0
70,32,16,1,0
72,17,33,0,0
71,2,8,0,1
70,4,5,0,1
71,10,30,0,0
71,18,11,0,1
72,20,14,0,0
71,26,33,0,0
71,28,27,0,0
70,29,12,0,1
71,32,31,1,1
70,9,34,1,0
71,1,35,1,1
71,5,7,0,0
71,13,17,0,0
71,15,19,0,1
72,1,2,0,1
72,33,4,1,0
74,30,7,1,0
71,9,31,0,0
73,14,10,1,1
73,12,21,0,1
72,18,16,0,1
71,24,20,0,1
71,35,26,1,0
72,27,8,0,1
72,28,19,0,0
72,32,29,0,0
72,11,34,1,0
72,5,4,0,0
74,20,26,0,1
72,21,17,0,1
72,29,9,0,1
73,31,15,0,0
74,14,1,1,0
73,27,2,1,0
72,7,8,0,0
73,32,11,1,1
73,28,12,1,0
72,16,15,0,0
72,24,18,1,1
75,30,19,0,1
73,10,33,1,0
72,35,13,0,1
74,1,21,0,1
73,4,14,0,1
75,20,7,1,0
74,8,26,0,0
74,11,12,0,0
73,9,16,1,0
75,17,5,0,0
73,24,13,0,1
74,15,28,1,1
74,32,30,1,1
73,29,34,1,1
74,2,35,1,0
74,18,2,1,1
74,35,10,1,1
74,7,13,1,1
74,34,19,1,1
74,9,21,1,0
74,5,26,1,0
74,4,27,1,1
74,29,11,0,1
76,14,31,1,1
74,16,33,1,0
75,8,31,0,0
76,12,15,1,0
76,20,24,0,0
76,11,28,0,0
75,35,13,1,1
75,16,17,0,0
75,4,18,1,1
76,19,9,0,1
75,21,34,0,1
75,5,24,1,0
75,10,26,1,0
75,27,7,0,0
77,30,29,1,0
75,32,15,0,1
75,1,33,1,1
77,19,1,1,1
76,5,33,0,0
76,18,7,1,1
76,8,34,0,0
76,32,9,1,1
77,14,31,0,1
76,2,20,1,1
77,12,28,1,0
76,27,35,1,0
77,31,11,1,0
76,13,24,0,1
76,16,4,0,0
76,10,17,1,0
76,29,21,1,0
77,15,30,1,1
77,4,1,1,0
77,10,5,1,0
77,16,8,1,1
78,11,9,1,1
78,15,28,0,1
77,7,26,1,0
78,12,32,1,0
77,33,13,0,1
77,35,18,0,0
78,14,34,0,0
77,24,33,0,1
77,27,2,0,1
78,28,21,0,0
77,29,31,1,1
78,4,1,0,0
78,9,21,0,0
78,10,26,0,0
78,16,12,1,1
78,20,13,1,1
78,2,18,1,0
78,19,11,0,0
78,32,8,0,1
78,34,31,0,0
78,35,5,0,0
78,24,7,1,0
78,27,17,0,0
78,29,8,0,1
79,2,17,0,0
79,26,5,1,1
79,16,9,1,1
79,10,18,0,0
79,29,11,1,1
79,27,13,1,0
79,15,30,0,1
79,14,28,1,1
79,21,32,1,1
79,20,33,1,0
79,19,34,1,0
79,35,7,0,0
79,1,5,0,1
79,4,24,0,1
80,12,9,0,0
80,21,14,1,1
80,26,18,1,1
80,30,28,1,1
80,31,16,0,0
80,7,10,1,1
80,15,8,0,1
80,17,13,0,0
80,32,19,1,0
80,27,20,1,1
80,1,24,1,0
80,29,34,0,0
80,2,33,1,0
80,4,35,1,1
81,15,11,1,1
81,12,14,0,0
81,16,31,0,0
81,21,19,0,1
81,13,26,1,1
81,18,27,1,1
81,9,28,1,1
81,34,30,0,0
81,1,10,0,1
81,24,5,1,1
81,7,2,0,0
81,8,32,0,0
82,9,29,0,0
81,4,17,1,1
82,18,33,0,1
81,35,20,1,1
82,2,20,0,1
82,4,10,0,0
82,11,34,0,0
82,12,32,0,0
82,5,13,1,1
82,16,8,0,1
82,31,19,1,1
82,21,14,0,1
82,35,24,1,1
82,17,26,1,0
82,1,27,1,1
82,15,29,1,1
82,30,28,0,0
82,7,33,1,0
1,22,30,0,0
1,18,27,1,0
1,28,8,0,1
1,31,9,0,0
1,24,2,1,1
1,5,4,0,0
2,22,7,1,1
2,9,15,0,1
1,10,27,0,0
1,11,1,0,0
1,12,30,0,0
1,16,17,0,1
1,19,29,0,0
1,20,18,0,1
1,13,26,1,0
1,32,14,0,1
1,33,35,0,1
1,34,8,0,0
2,15,28,0,1
2,13,17,1,0
2,10,2,1,0
3,9,29,0,0
2,11,34,0,1
2,14,1,0,0
2,35,24,1,0
2,26,16,0,1
2,4,27,1,0
2,7,31,1,1
2,19,32,1,1
2,33,20,0,1
3,2,4,1,1
3,31,8,1,1
3,10,33,0,0
2,12,22,0,1
4,27,13,1,0
3,14,19,0,0
3,7,16,1,1
3,18,17,0,0
3,20,5,0,0
3,29,1,0,0
3,28,34,1,0
3,35,26,0,0
3,15,9,0,0
3,11,24,1,0
4,28,30,0,1
4,34,4,1,0
4,31,5,1,0
4,20,17,1,1
4,14,19,1,1
4,33,7,0,1
4,1,15,0,1
4,26,12,1,0
3,32,16,1,1
4,11,18,1,0
4,30,10,0,1
5,16,2,1,1
5,4,31,0,1
5,11,5,1,1
5,7,32,0,0
5,30,9,1,1
4,13,17,0,0
5,19,15,0,0
5,34,20,1,1
4,22,26,0,1
4,8,27,1,1
4,29,24,0,0
5,14,35,1,0
6,14,1,1,0
6,17,12,0,0
5,28,10,0,1
6,31,2,1,0
6,4,8,0,1
6,7,16,0,0
6,11,24,0,0
5,13,20,0,0
6,27,15,0,0
5,29,10,0,1
6,9,30,1,1
6,34,33,1,0
5,32,35,1,1
7,16,1,1,0
5,5,34,0,0
7,17,4,0,0
5,18,13,0,0
5,12,20,1,0
5,22,8,0,1
6,28,11,0,0
7,31,35,1,1
6,12,2,1,1
6,19,9,1,1
7,7,26,1,0
7,27,14,0,0
6,24,30,1,0
6,33,32,0,1
8,11,5,0,0
7,15,16,1,1
8,34,24,0,1
8,7,35,0,0
7,8,9,0,0
7,10,2,0,0
8,14,18,0,0
8,17,22,0,0
7,12,19,1,0
8,20,32,0,0
8,4,26,1,1
8,27,33,0,0
8,30,34,0,0
8,31,1,0,0
8,2,32,0,1
7,13,4,1,1
9,11,18,0,1
8,24,15,1,1
9,9,22,1,0
7,28,16,0,1
7,5,29,1,1
8,33,27,0,1
8,8,1,0,0
8,35,19,1,1
9,31,12,0,0
9,33,2,1,1
9,7,26,0,0
9,24,9,1,1
8,10,12,1,0
10,4,13,1,1
9,14,15,1,0
10,27,17,1,1
9,1,22,1,1
8,28,34,0,0
10,11,29,1,0
9,30,18,0,0
8,5,32,1,1
9,8,10,0,0
9,19,4,0,0
9,35,20,1,1
9,22,26,1,0
10,7,27,1,0
10,31,28,0,0
11,34,16,0,1
11,9,16,0,0
10,12,13,1,1
11,11,14,1,1
10,15,5,0,1
10,24,29,0,0
10,32,30,0,0
10,33,17,0,0
12,11,20,0,0
12,27,22,0,0
11,31,30,1,0
12,34,18,0,0
11,7,2,0,0
10,8,12,0,0
12,16,29,0,1
11,33,28,1,1
11,32,34,0,1
12,9,35,1,0
10,1,2,0,0
11,24,4,1,1
13,9,10,1,1
13,11,31,0,1
11,28,12,1,0
12,33,14,1,1
10,29,17,1,1
10,18,27,0,0
10,19,22,1,1
10,26,35,0,0
11,20,30,1,1
12,7,13,1,1
12,32,15,1,1
12,2,4,0,0
