1,1,42,71,0
1,1,61,12,0
1,1,77,35,1
1,1,25,544,0
1,1,127,34,1
1,1,56,87,1
1,1,92,113,0
1,1,17,90,0
1,2,21,108,0
1,2,87,117,0
1,1,111,122,1
1,1,69,229,0
1,1,64,57,1
1,1,55,2,0
1,2,34,133,1
1,2,43,92,1
1,2,103,80,0
1,2,67,41,1
1,1,28,54,0
1,1,98,44,1
1,1,38,23,1
1,1,53,4,1
1,2,85,17,1
1,6,87,68,1
1,6,21,41,0
1,6,92,103,0
1,2,28,69,0
1,2,57,55,0
1,2,44,23,0
1,2,42,61,1
1,2,4,122,1
1,2,24,35,0
1,2,30,37,1
1,2,25,52,0
1,6,24,57,1
1,6,25,61,0
1,6,37,122,0
1,6,17,133,0
1,7,68,21,1
1,6,28,44,1
1,7,25,57,1
1,7,44,37,0
1,7,92,17,1
1,8,21,17,1
1,8,57,44,1
2,1,92,98,0
2,1,114,39,1
2,1,113,86,1
2,1,142,53,1
2,1,149,11,0
2,1,61,10,0
1,1,74,70,0
1,1,65,101,1
1,1,120,46,1
1,1,35,76,1
2,1,82,88,0
2,1,40,26,0
2,1,8,34,1
2,1,30,1,1
2,1,55,73,1
1,1,83,81,0
1,1,131,91,0
1,1,231,29,1
1,1,122,193,1
2,1,121,38,1
2,1,102,103,1
2,1,44,80,0
2,1,33,78,0
2,1,57,4,0
2,1,28,20,1
2,1,43,15,1
2,1,32,52,0
2,2,57,97,0
2,2,40,61,0
2,2,54,34,1
2,2,73,15,1
1,1,48,75,1
1,1,47,58,0
1,1,89,3,1
2,1,123,36,1
2,1,7,56,0
2,1,21,63,1
2,2,103,38,0
2,2,36,82,1
1,2,131,29,1
1,2,101,27,1
2,2,124,13,1
2,2,135,33,0
2,2,44,92,0
2,2,63,90,1
2,2,68,39,1
2,2,12,42,1
2,2,32,164,0
2,2,20,1,1
2,2,53,149,0
1,2,46,74,0
1,2,83,37,1
2,2,86,7,1
2,6,13,103,1
2,6,82,135,1
2,6,40,57,1
2,6,32,42,0
2,6,53,1,1
2,6,15,34,1
1,2,75,47,0
1,2,19,193,0
1,2,116,3,1
1,2,76,59,1
1,6,37,29,1
1,6,46,27,0
2,6,39,90,0
2,6,7,44,0
2,7,103,135,0
1,7,46,75,0
2,7,57,32,1
2,7,34,1,1
1,7,3,29,1
1,8,46,29,1
2,8,7,103,0
2,8,32,1,1
3,1,51,87,0
3,1,61,101,0
3,1,58,75,0
3,1,69,62,1
3,1,67,98,1
3,1,84,48,1
3,1,70,56,1
3,1,49,71,0
3,1,147,57,1
3,1,221,74,0
3,1,102,122,0
3,1,82,93,0
3,1,47,38,0
3,1,65,60,0
3,1,41,81,1
3,1,72,112,1
3,1,40,46,1
3,1,117,115,1
3,1,59,44,1
3,1,66,77,1
3,1,45,85,0
3,2,5,58,0
3,1,73,63,1
3,1,39,53,0
3,1,128,134,0
3,1,126,43,1
3,1,76,36,1
3,2,30,102,0
3,2,98,20,0
3,2,57,34,1
3,2,62,18,0
3,2,17,65,0
3,2,27,63,0
3,2,31,44,1
3,2,3,82,0
3,2,4,45,0
3,2,115,29,1
3,2,23,47,0
3,2,14,112,0
3,2,43,16,0
3,2,21,61,1
3,2,228,10,1
3,2,128,6,0
3,2,48,35,1
3,2,25,104,0
3,2,28,39,1
3,2,9,221,0
3,2,13,51,1
3,2,26,81,1
3,2,49,1,1
3,3,27,1,1
3,3,10,98,0
3,3,61,51,1
3,3,23,36,0
3,3,32,3,1
3,2,46,22,1
3,2,77,15,0
3,2,7,90,1
3,3,9,34,1
3,3,4,29,0
3,3,19,17,0
3,3,39,35,0
3,3,30,128,1
3,3,14,81,0
3,3,22,77,1
3,3,33,5,1
3,3,43,62,0
3,3,90,44,0
3,4,19,1,1
3,4,14,4,1
3,4,90,23,0
3,4,43,39,1
3,4,128,10,1
3,4,3,77,0
3,6,34,1,1
3,6,4,5,1
3,6,10,3,0
3,7,10,90,0
3,6,90,39,0
3,7,1,5,0
3,8,1,10,0
3,1,64,74,0
3,1,41,106,1
3,1,113,71,1
3,1,68,48,1
3,1,89,60,0
3,1,592,66,0
3,1,108,40,1
3,1,78,49,1
3,1,54,202,0
3,1,35,72,0
3,1,140,121,1
3,1,50,75,0
3,1,62,131,0
3,1,81,44,1
3,1,45,52,1
3,1,47,37,1
3,1,65,76,1
3,1,119,133,1
3,1,88,83,0
3,1,59,57,1
3,1,61,58,1
3,1,39,36,1
3,1,46,128,1
3,1,70,101,0
3,1,91,125,1
3,1,56,43,1
3,1,55,63,1
3,1,356,97,1
3,2,4,49,0
3,2,17,121,1
3,2,31,62,1
3,2,8,64,1
3,2,11,50,1
3,2,26,40,1
3,2,18,48,0
3,2,84,27,1
3,2,44,7,0
3,2,28,37,0
3,2,106,25,0
3,2,22,71,0
3,2,89,15,1
3,2,13,58,0
3,2,6,57,0
3,2,3,76,0
3,2,1,54,0
3,2,35,32,0
3,2,20,70,0
3,2,52,69,0
3,2,29,135,0
3,2,128,16,0
3,2,33,36,1
3,2,10,133,0
3,2,21,88,0
3,2,23,63,1
3,2,5,43,0
3,2,125,30,1
3,2,19,156,1
3,3,4,27,0
3,3,40,121,1
3,3,50,18,0
3,3,13,106,0
3,3,35,44,1
3,3,15,22,1
3,3,64,62,1
3,3,34,1,0
3,3,21,128,0
3,3,52,36,1
3,3,3,28,0
3,3,29,6,1
3,3,156,10,1
3,3,97,63,0
3,4,121,4,1
3,4,44,13,0
3,4,50,62,0
3,4,21,5,0
3,4,34,22,1
3,3,30,5,1
3,4,97,3,1
3,4,6,20,0
3,4,10,36,1
3,6,44,4,1
3,6,22,50,0
3,6,6,3,1
3,6,21,36,1
3,7,22,4,1
3,7,36,3,1
1,1,35,130,1
1,1,73,95,0
1,1,103,55,0
1,1,53,70,0
1,1,97,66,0
1,1,54,68,1
1,1,83,26,1
1,1,175,21,0
1,1,6,64,1
1,1,29,133,0
1,1,60,193,0
1,1,84,122,1
1,1,72,90,0
1,1,65,74,1
1,1,88,101,1
1,1,110,92,0
1,1,38,91,0
1,1,82,78,1
1,1,77,106,0
1,1,32,85,0
1,2,123,103,0
1,2,107,38,0
1,2,101,58,1
1,2,24,110,1
1,1,94,11,0
1,2,126,175,0
1,2,64,68,0
1,1,118,61,0
1,1,99,2,1
1,1,18,102,1
1,1,349,42,0
1,1,62,41,1
1,2,77,71,0
1,2,3,96,0
1,2,36,73,1
1,2,78,67,1
1,2,20,43,0
1,2,32,97,0
1,2,94,34,1
1,2,52,29,0
1,2,59,122,0
1,2,63,130,0
1,2,142,2,1
1,2,349,118,0
1,2,74,102,0
1,6,123,110,1
1,6,126,26,1
1,6,20,32,1
1,2,41,72,0
1,2,40,120,0
1,6,74,349,1
1,6,41,40,0
1,6,58,107,0
1,6,73,67,0
1,6,3,77,0
1,7,3,73,1
1,7,110,58,0
1,7,26,121,0
1,6,63,60,1
1,6,59,2,1
1,7,349,41,0
1,8,110,73,1
1,8,26,32,0
1,7,60,2,1
1,8,2,349,1
3,1,29,15,0
3,1,22,41,1
3,1,6,20,0
3,1,40,38,0
3,1,69,42,0
3,1,63,4,1
3,1,32,45,0
3,1,34,16,0
3,1,14,21,1
3,1,80,76,1
3,1,56,133,0
3,1,31,7,1
3,1,113,19,1
3,1,84,55,0
3,1,11,52,0
3,1,67,82,0
3,1,27,108,0
3,1,25,68,0
3,1,24,47,0
3,1,9,28,0
3,1,26,10,1
3,1,12,23,1
3,1,17,115,0
3,1,96,106,1
3,1,8,44,0
3,1,100,3,0
3,1,33,54,0
3,1,58,145,1
3,2,76,34,0
3,2,4,32,0
3,2,17,41,1
3,2,9,40,0
3,2,19,35,0
3,2,24,11,1
3,2,56,7,1
3,2,27,33,1
3,2,21,84,0
3,2,29,25,1
3,2,100,69,1
3,2,67,10,0
3,2,135,6,1
3,3,33,4,1
3,3,69,41,0
3,3,21,67,1
3,3,25,106,0
3,3,9,76,0
3,3,7,11,0
3,3,6,19,0
3,3,23,8,1
3,6,25,67,0
3,6,8,69,0
3,6,6,7,0
3,6,9,4,1
3,7,4,25,0
3,7,8,6,1
3,8,6,4,1
2,1,82,40,0
2,1,74,30,0
2,1,68,67,0
2,1,64,65,1
2,1,114,84,1
2,1,78,39,1
2,1,136,89,0
2,1,79,95,0
2,1,106,54,1
1,1,48,17,1
1,1,43,46,1
1,1,73,55,1
1,1,32,70,0
1,1,92,63,1
1,1,60,29,0
2,1,36,148,0
2,1,69,123,1
2,1,113,115,0
2,1,22,85,0
2,2,79,21,1
2,2,23,208,0
2,2,80,26,1
1,1,5,47,0
1,1,13,72,1
1,1,45,15,1
2,1,192,90,0
2,1,57,71,0
1,1,152,105,0
1,1,194,454,0
1,1,134,130,0
1,1,58,191,1
2,2,22,57,0
1,1,51,125,0
1,2,46,191,1
1,2,152,72,1
1,2,34,194,1
2,2,123,41,1
2,2,52,136,1
2,2,113,20,0
2,2,8,65,0
2,2,111,36,0
2,2,83,74,0
2,2,16,68,0
2,2,11,56,1
2,2,39,84,0
2,3,111,8,1
2,3,113,136,1
2,3,23,83,0
2,3,41,16,1
2,3,26,54,0
2,3,21,22,0
2,3,82,56,0
1,2,15,55,1
1,2,5,134,0
1,2,63,60,1
2,3,9,39,1
2,6,26,16,0
2,6,8,136,1
2,6,82,21,0
1,6,191,17,1
1,6,60,5,0
1,6,55,51,1
1,6,194,72,1
2,7,82,39,1
2,7,136,26,1
1,7,60,51,0
1,7,17,72,0
2,8,39,26,1
1,8,17,60,1
3,1,34,5,0
3,1,47,8,1
3,1,31,15,1
3,1,22,40,1
3,1,56,439,0
3,1,30,67,0
3,1,55,9,1
3,1,26,1,1
3,1,48,45,0
3,1,43,17,1
3,1,36,41,0
3,1,65,14,1
3,1,54,32,0
3,1,35,28,0
3,1,42,83,0
3,1,23,10,1
3,1,80,2,0
3,1,105,29,1
3,1,12,18,1
3,2,15,49,1
3,2,34,42,0
3,2,14,48,1
3,2,39,1,0
3,2,51,11,1
3,2,7,56,0
3,2,36,40,1
3,2,66,10,0
3,2,25,13,0
3,2,18,70,1
3,2,54,16,0
3,2,8,59,0
3,3,40,7,0
3,3,66,17,1
3,3,11,25,0
3,3,48,39,1
3,3,34,49,0
3,3,54,8,1
3,2,17,29,0
3,2,57,80,0
3,2,19,30,1
3,2,35,9,1
3,3,57,30,1
3,3,9,70,0
3,6,39,17,0
3,6,34,8,1
3,6,40,11,0
3,6,9,30,0
3,7,8,39,0
3,7,40,9,1
3,8,9,8,0
3,1,49,24,0
3,1,90,15,0
3,1,67,58,0
3,1,47,46,1
3,1,70,52,1
3,1,32,45,1
3,1,38,59,1
3,1,10,21,1
3,1,12,63,1
3,1,19,73,0
3,1,242,41,0
3,1,411,55,1
3,1,103,118,1
3,1,91,35,1
3,1,13,50,1
3,1,44,33,0
3,1,8,51,0
3,1,14,25,0
3,1,27,17,1
3,1,81,22,1
3,1,11,68,1
3,1,48,28,1
3,1,89,5,0
3,1,31,62,0
3,1,18,40,1
3,1,30,74,1
3,1,1,34,0
3,1,57,6,0
3,2,45,3,1
3,2,21,46,0
3,2,49,68,1
3,2,93,55,1
3,2,35,57,1
3,2,19,28,0
3,2,242,14,1
3,2,123,17,1
3,2,31,63,0
3,2,74,40,1
3,2,44,89,0
3,2,9,22,1
3,2,8,59,0
3,2,118,90,1
3,2,50,52,1
3,2,1,67,0
3,3,68,21,0
3,3,31,57,1
3,3,44,90,0
3,3,22,40,1
3,3,1,14,0
3,3,17,55,0
3,3,8,52,0
3,3,19,3,1
3,6,8,1,1
3,6,17,68,0
3,6,3,57,0
3,6,44,40,1
3,7,17,1,1
3,7,40,3,1
3,8,1,3,0
1,1,133,146,0
1,1,149,32,1
1,1,73,120,0
1,1,84,54,1
1,1,77,48,0
1,1,132,83,1
1,1,141,86,0
1,1,107,121,0
1,1,81,70,1
1,1,78,61,1
1,1,69,93,0
1,1,50,68,0
1,2,299,65,1
1,2,61,83,0
1,2,69,50,1
1,1,105,55,1
1,1,80,109,1
1,2,82,107,0
1,2,79,133,1
1,2,77,55,1
1,2,73,219,0
1,2,574,109,1
1,6,70,61,1
1,6,73,55,1
1,6,133,82,0
1,6,91,109,1
1,6,32,90,0
1,7,55,65,1
1,7,54,61,1
1,7,109,32,1
1,8,61,65,0
5,1,97,86,0
5,1,53,103,0
5,1,91,107,0
5,1,38,88,0
5,1,113,95,1
5,1,39,125,1
5,1,16,75,1
5,1,73,45,0
5,1,84,94,1
5,1,5,98,0
5,1,9,79,0
5,1,23,124,0
5,1,78,13,1
5,1,57,3,1
5,1,2,63,0
5,1,76,89,0
5,1,171,61,0
5,1,17,60,0
5,1,41,18,0
5,1,82,149,0
5,1,66,132,0
5,1,1,110,0
5,1,492,19,1
5,1,7,54,1
5,1,26,35,0
5,1,37,27,1
5,1,55,96,1
5,1,52,70,0
5,1,31,92,1
5,1,33,58,1
5,1,93,102,0
5,1,47,99,1
5,1,80,100,1
5,1,108,77,1
5,1,83,14,1
5,1,29,56,0
5,1,59,71,1
5,1,25,62,0
5,1,8,106,0
5,1,111,112,1
5,1,4,115,0
5,1,397,12,1
5,1,130,30,1
5,1,51,68,0
5,1,65,105,0
5,1,85,34,1
5,1,72,44,1
5,2,143,3,1
5,2,53,23,1
5,2,41,95,1
5,2,97,13,0
5,2,73,32,0
5,2,148,5,1
5,2,76,75,0
5,2,24,82,1
5,2,9,91,0
5,2,11,171,0
5,2,58,50,0
5,2,38,22,0
5,2,125,2,0
5,2,52,92,1
5,2,100,30,1
5,2,96,27,0
5,2,14,44,1
5,2,4,77,1
5,2,65,26,0
5,2,112,29,1
5,2,71,25,1
5,2,12,51,0
5,2,123,99,0
5,2,1,34,0
5,2,93,20,1
5,3,97,23,1
5,3,76,38,0
5,3,95,9,1
5,3,17,11,0
5,3,3,73,0
5,3,5,82,0
5,3,125,58,0
5,3,44,65,0
5,3,30,1,0
5,3,92,77,1
5,3,25,123,0
5,3,96,8,1
5,3,12,19,0
5,3,29,54,1
5,4,23,125,0
5,4,9,94,0
5,4,17,5,1
5,4,25,30,1
5,4,77,44,1
5,4,54,12,1
5,4,8,20,0
5,6,3,5,0
5,6,9,23,0
5,6,44,12,0
5,6,8,30,0
5,7,44,8,0
5,7,9,3,1
5,8,44,3,0
1,1,187,37,1
1,1,29,19,1
1,1,21,112,1
1,1,20,84,1
1,1,128,67,0
1,1,97,49,0
1,1,89,62,1
1,1,83,80,0
1,1,88,129,1
1,1,99,103,0
1,1,60,105,0
1,1,64,109,0
1,1,28,106,1
1,1,95,113,1
1,1,34,71,0
1,1,55,50,1
1,1,191,1,1
1,1,48,44,0
1,1,31,92,0
1,1,15,27,1
1,1,79,98,0
1,1,73,63,1
1,1,35,81,0
1,1,78,415,0
1,1,121,108,1
1,1,211,57,1
1,1,70,72,0
1,2,9,60,1
1,2,2,64,0
1,2,37,84,0
1,2,1,34,0
1,2,112,104,0
1,2,83,106,0
1,2,35,99,1
1,2,129,13,1
1,2,63,113,0
1,2,128,11,1
1,2,5,79,1
1,2,57,62,1
1,2,14,108,0
1,2,8,48,0
1,2,181,50,1
1,2,27,31,1
1,2,23,51,0
1,3,62,79,1
1,3,60,97,0
1,3,16,99,1
1,3,83,14,1
1,6,13,63,0
1,6,79,99,1
1,6,50,23,1
1,6,8,31,0
1,6,112,19,1
1,6,1,37,0
1,6,11,60,0
1,6,2,14,0
1,7,99,13,1
1,7,11,2,1
1,7,23,8,0
1,7,19,1,1
1,8,2,13,0
1,8,1,23,0
1,1,113,25,0
1,1,93,36,1
1,1,87,111,1
1,1,108,55,1
1,1,89,107,0
1,1,44,49,0
1,1,30,64,0
1,1,61,85,1
1,1,72,59,0
1,1,73,8,0
1,1,95,23,1
1,1,67,17,0
1,1,38,62,0
1,1,3,68,0
1,1,48,71,1
1,1,99,14,1
1,1,42,75,1
1,1,28,188,1
1,1,76,110,1
1,1,50,163,1
1,2,113,65,1
1,2,359,73,1
1,2,23,72,0
1,2,44,27,0
1,2,35,89,0
1,2,79,163,0
1,2,30,110,1
1,2,71,188,1
1,2,31,307,0
1,2,14,85,0
1,2,56,67,1
1,6,188,110,0
1,6,75,44,1
1,6,35,14,1
1,6,41,23,1
1,6,65,73,0
1,6,79,31,1
1,7,44,14,1
1,7,188,31,0
1,6,3,38,0
1,6,55,67,1
1,7,65,23,0
1,8,188,14,1
1,8,65,3,0
5,1,53,61,0
5,1,95,97,0
5,1,79,27,1
5,1,33,123,1
5,1,162,99,1
5,1,62,14,0
5,1,295,1,1
5,1,10,42,0
5,1,5,488,0
5,1,86,13,1
5,1,74,69,1
5,1,67,85,0
5,1,35,415,1
5,1,17,122,0
5,1,68,137,1
5,1,51,16,0
5,1,56,59,0
5,1,93,7,1
5,1,255,39,1
5,1,78,116,0
5,1,82,29,0
5,1,48,120,0
5,1,47,43,1
5,1,83,50,0
5,1,88,76,1
5,1,15,70,1
5,1,66,96,0
5,1,89,6,1
5,1,107,45,1
5,1,28,84,1
5,1,57,102,0
5,1,31,200,0
5,1,134,30,1
5,1,75,49,1
5,1,90,12,0
5,1,8,37,0
5,1,100,92,0
5,1,73,72,1
5,1,25,54,0
5,1,105,103,1
5,1,71,238,0
5,1,65,80,1
5,1,63,36,0
5,1,634,127,1
5,1,94,18,1
5,1,3,106,0
5,1,165,112,0
5,1,115,64,1
5,2,43,20,0
5,2,95,5,1
5,2,22,83,0
5,2,7,67,0
5,2,40,34,1
5,2,415,52,0
5,2,10,45,0
5,2,123,53,0
5,2,13,69,0
5,2,48,70,1
5,2,2,128,0
5,2,82,76,0
5,2,80,63,1
5,2,78,90,1
5,2,21,103,1
5,2,3,66,1
5,2,6,137,0
5,2,51,100,0
5,2,26,64,0
5,2,49,39,1
5,2,17,56,0
5,2,71,19,0
5,2,18,57,1
5,2,30,127,0
5,2,23,72,0
5,2,62,99,0
5,2,8,165,0
5,3,7,70,0
5,3,13,84,0
5,3,10,415,0
5,3,34,5,0
5,3,82,66,1
5,3,43,27,0
5,3,62,22,0
5,3,1,123,0
5,3,63,25,0
5,3,57,23,1
5,3,30,8,0
5,3,71,51,1
5,3,2,31,0
5,3,17,26,0
5,3,103,90,1
5,3,39,6,1
5,4,13,34,0
5,4,43,66,1
5,4,23,30,0
5,4,7,10,1
5,4,62,1,1
5,4,90,2,1
5,4,17,6,1
5,6,63,6,0
5,6,23,2,1
5,6,10,1,1
5,6,13,66,0
5,7,1,13,0
5,7,2,63,0
5,8,1,2,0
1,1,110,13,0
1,1,126,16,1
1,1,65,41,0
1,1,108,85,1
1,1,95,18,1
1,1,55,120,0
1,1,62,173,0
1,1,146,101,1
1,1,125,72,1
1,1,370,107,1
1,1,51,70,0
1,1,61,11,1
1,1,31,32,0
1,1,39,22,1
1,1,7,94,1
1,1,47,67,0
1,1,122,121,0
1,1,8,162,0
1,1,38,133,0
1,1,128,17,0
1,1,59,81,0
1,1,1,130,0
1,1,114,46,1
1,1,124,135,0
1,1,43,171,0
1,1,136,96,1
1,1,25,109,0
1,1,84,200,1
1,1,116,75,0
1,1,166,71,0
1,1,88,134,0
1,2,110,107,0
1,2,42,31,1
1,2,65,51,0
1,2,69,22,1
1,2,18,73,0
1,2,85,145,1
1,2,101,94,0
1,2,55,62,1
1,1,112,149,0
1,1,118,132,1
1,1,276,137,0
1,2,48,19,0
1,2,89,11,1
1,2,60,142,0
1,2,47,122,1
1,2,38,8,1
1,2,236,25,1
1,2,123,46,1
1,2,84,98,0
1,2,43,124,1
1,2,111,132,0
1,2,112,96,1
1,2,166,88,0
1,2,276,116,1
1,6,16,48,1
1,6,11,60,0
1,6,65,31,1
1,6,110,22,1
1,2,1,59,0
1,2,128,72,1
1,6,62,101,0
1,6,18,145,1
1,6,72,1,1
1,6,122,8,1
1,6,84,46,0
1,6,25,111,1
1,6,116,166,1
1,6,124,96,1
1,7,1,145,0
1,7,8,62,1
1,7,84,111,1
1,7,96,166,1
1,7,11,48,0
1,7,31,22,0
1,8,1,62,0
1,8,166,111,0
2,1,101,90,0
2,1,70,168,0
2,1,142,86,1
1,1,71,131,1
1,1,82,93,0
1,1,79,124,1
1,1,139,100,0
1,8,11,31,1
1,1,88,103,0
1,1,78,128,1
2,1,191,84,1
2,2,356,47,1
2,2,122,17,1
2,2,101,23,0
2,2,70,37,0
2,2,19,130,1
1,1,150,89,1
1,1,106,13,1
1,1,96,48,1
1,1,204,74,1
1,1,21,95,0
1,1,97,233,0
1,1,32,20,0
1,1,98,28,0
1,1,116,83,0
1,1,14,68,0
2,2,57,132,0
2,2,86,25,1
2,2,111,52,1
2,2,41,84,0
2,2,129,30,1
2,2,162,59,1
2,2,67,178,0
2,2,8,76,1
1,2,48,124,0
1,2,21,82,0
1,1,18,141,0
1,1,72,45,0
1,1,80,22,1
1,1,115,10,1
1,1,36,91,1
